Date,Open,High,Low,Close,Volume,ADX-8,ADX-32,AROON-down-8,AROON-up-8,AROON-down-32,AROON-up-32,ATR-8,ATR-32,BBANDS-supper-8,BBANDS-middle-8,BBANDS-lower-8,BBANDS-supper-32,BBANDS-middle-32,BBANDS-lower-32,CCI-8,CCI-32,CMO-8,CMO-32,DX-8,DX-32,EMA-8,EMA-32,MACD-8-16-4,MACD-signal-8-16-4,MACD-hist-8-16-4,MACD-32-64-16,MACD-signal-32-64-16,MACD-hist-32-64-16,MIDPOINT-8,MIDPOINT-32,MINUS-DI-8,MINUS-DI-32,MINUS-DM-8,MINUS-DM-32,PLUS-DI-8,PLUS-DI-32,PLUS-DM-8,PLUS-DM-32,ROC-8,ROC-32,RSI-8,RSI-32,TEMA-8,TEMA-32,TRIX-8,TRIX-32,SMA-8,SMA-32,WMA-8,WMA-32
5/18/2012 16:56:00,10.56,10.69,10.43,10.6,9707400,34.47615979752253,10.623924319145134,100.0,25.0,100.0,3.125,0.35262228286252173,0.29400669219670916,11.927467319562135,11.162500000000012,10.39753268043789,12.571947905662071,11.73875,10.905552094337928,-141.80414180414198,-261.4397224631407,-72.58678867354914,-35.2666458374418,65.4064178615728,30.008131945767314,11.062730302542985,11.664372902658783,-0.2876307781543552,-0.234066081578087,-0.05356469657626822,-0.25354554488489534,-0.13652113893552956,-0.11702440594936578,11.045,11.485,35.87250253613992,28.660969089541787,1.0119554989028208,2.6964853476686708,7.502480127666153,15.430071463979381,0.21164333357986737,1.4516941658920737,-8.383751080380296,-15.470494417862835,13.70660566322544,32.3666770812791,10.591428711273156,10.97124602334995,-0.5334639351151305,-0.09049993366581077,11.1625,11.73875,10.980555555556336,11.538655303030298
5/21/2012 16:56:00,10.76,11.38,10.63,11.35,15434300,30.239575603782058,10.634316842404766,87.5,12.5,96.875,0.0,0.40604449750470667,0.30919398306556206,11.877874054477171,11.14250000000001,10.40712594552285,12.510496741147751,11.705,10.89950325885225,-9.842719431761079,-128.63817663817767,1.5909422115657517,-12.601230092812054,0.5834862475987894,10.956485063453364,11.126568013088988,11.645319999467342,-0.22375058752631105,-0.22993988395737663,0.006189296431065583,-0.25512403430576036,-0.150474420743792,-0.10464961356196836,11.045,11.405,27.25874463825558,26.4015101082684,0.8854610615399682,2.612220180554025,26.942487900363695,21.187434500368052,0.8751879168823853,2.0963287232079475,-1.390095569070371,-8.688656476267099,50.79547110578287,43.69938495359397,10.907858763703377,10.984123814409228,-0.5364719835924459,-0.09861617577087145,11.142499999999998,11.705,11.022222222223004,11.51509469696969
5/22/2012 16:56:00,11.25,11.5,11.17,11.35,7995000,27.295268988748727,10.55550387581168,75.0,0.0,93.75,0.0,0.3965389353166183,0.30984417109476325,11.80798895718771,11.11750000000001,10.42701104281231,12.482385912314278,11.68125,10.880114087685723,57.30400451212615,-74.34260913964789,1.590942211565751,-12.601230092812052,6.685122683515413,8.112301911426025,11.17621956573588,11.627421817681443,-0.17406155245409138,-0.20758855135606252,0.03352699890197114,-0.2560854765909486,-0.16289925084345747,-0.09318622574749114,11.045,11.405,24.423151166380634,25.5227923573627,0.7747784288474722,2.5305882999117117,27.922523754345324,21.69254189437296,0.8857894272720863,2.1508184506076984,-1.7316017316017396,-6.275805119735756,50.79547110578287,43.69938495359397,11.112531797989927,10.997850856852791,-0.4916152740315871,-0.10598421405626501,11.1175,11.681249999999999,11.068333333334117,11.493579545454537
5/23/2012 16:56:00,11.29,11.31,10.76,11.22,11216700,25.98256796936026,10.717229502858675,62.5,0.0,90.625,12.5,0.420721568402041,0.3185990407480519,11.694063685505755,11.07625000000001,10.458436314494266,12.461663732009596,11.655625,10.849586267990405,7.044508485429747,-116.53103164817165,-7.41771145361713,-15.224845755985896,16.793660833640992,15.730723941315503,11.185948551127908,11.60272958630681,-0.14900537668677494,-0.18415528148834748,0.03514990480157254,-0.2603620989110471,-0.1743654682631739,-0.08599663064787322,10.945,11.405,32.323370340081794,28.067286887126752,1.0879311252415382,2.861507415539471,23.027870659415058,20.437182680278795,0.7750657488630756,2.0836053740262077,-2.857142857142858,-6.810631229235864,46.291144273191435,42.38757712200705,11.172564460861436,10.989982356123761,-0.4364427589858666,-0.11287059588900306,11.07625,11.655625,11.091111111111896,11.465624999999992
5/24/2012 16:56:00,11.19,11.28,11.02,11.12,7188900,24.83395457739535,10.87390120406045,50.0,25.0,87.5,9.375,0.40063137235178586,0.3167678207246753,11.646701144393148,11.05250000000001,10.458298855606873,12.447832299378787,11.6290625,10.810292700621213,29.103214890015956,-98.99818213181541,-14.113166359777043,-17.198530887104717,16.793660833640995,15.730723941315498,11.171293317543928,11.573473247742761,-0.13837191288079254,-0.1658419340453255,0.027470021164532954,-0.2667540779299298,-0.18523471645926282,-0.08151936147066696,10.945,11.405,29.701235358774774,27.347369360269447,0.951939734586346,2.772085308803862,21.159804781204627,19.91297504773183,0.6781825302551912,2.0184927060878888,-1.6799292661361709,-7.101086048454485,42.94341682011148,41.40073455644764,11.156965891817418,10.968102038737062,-0.38802792705415756,-0.11944621306601011,11.0525,11.6290625,11.10083333333412,11.43316287878787
5/25/2012 16:56:00,11.06,11.36,11.06,11.24,5608400,23.053579329119543,10.96439018999536,37.5,12.5,84.375,6.25,0.3880524508078125,0.3162438263270292,11.652159945071844,11.05500000000001,10.457840054928177,12.428130707742541,11.606875,10.78561929225746,58.600482592209396,-76.90739433858735,-3.8166054070443676,-13.913393028064055,10.590952591188909,13.769548753977556,11.186561469200832,11.553262747879565,-0.11490785176215645,-0.1454683011320579,0.030560449369901432,-0.2684960446955049,-0.1950301668399972,-0.07346587785550773,10.945,11.405,26.831014274909826,26.53666076599303,0.8329472677630527,2.6854576429037413,21.69196820466695,20.113187205853247,0.6734097139732923,2.035414809022642,0.17825311942958333,-5.941422594142254,48.09169729647781,43.04330348596797,11.211213452636885,10.971438730957397,-0.33313197713241705,-0.12545447214430405,11.055,11.606875,11.142500000000787,11.409583333333325
5/28/2012 16:56:00,11.3,11.45,11.1,11.15,5681000,20.612162125432185,10.983436089371601,25.0,0.0,81.25,3.125,0.3832958944568359,0.3172987067543095,11.670786279134221,11.071250000000012,10.471713720865802,12.401049167477431,11.579375,10.75770083252257,57.87176905001633,-69.01172529313278,-10.721492335828863,-15.74188360077693,3.5222416996206833,11.57385897003506,11.178436698267314,11.52882258134141,-0.10521270258238147,-0.1293660617121873,0.024153359129805846,-0.27226670992365776,-0.20411681896748668,-0.06814989095617108,10.945,11.405,23.768479842625435,25.621924206719076,0.7288288592926712,2.6015370915629994,22.151081890961958,20.306260841716423,0.6792334997266306,2.0618080962406844,1.1796733212341204,-7.31504571903574,44.639253832085565,42.12905819961154,11.195744606497078,10.961058654396593,-0.28703001674820205,-0.13106897298319486,11.071250000000001,11.579374999999999,11.1636111111119,11.381893939393931
5/29/2012 16:56:00,11.16,11.34,11.13,11.27,8728500,18.475922072205748,11.001886804392335,12.5,37.5,78.125,0.0,0.36163390764973125,0.3139456221682373,11.615020717755808,11.16250000000001,10.709979282244213,12.337799576961729,11.548125,10.758450423038273,58.29097070926967,-61.341853035144254,0.1962765886368545,-12.454421964865926,3.5222416996206922,11.573858970035062,11.198784098652354,11.513136364290418,-0.08325949033267044,-0.11092343316038056,0.02766394282771012,-0.27161171801265027,-0.21205739532574122,-0.05955432268690905,10.975,11.285,22.0431919681454,25.086341399318652,0.6377252518810873,2.5202390574516556,20.543196437364113,19.881792948451803,0.5943293122608018,1.997376593233163,6.925996204933593,-8.149959250203754,50.09813829431843,43.772789017567035,11.2487592300498,10.97442234334484,-0.23613664352096775,-0.13605363405896354,11.1625,11.548124999999999,11.207777777778567,11.363143939393932
5/30/2012 16:56:00,11.02,11.4,10.89,11.38,9147700,18.802636083021476,11.163420558544983,0.0,25.0,75.0,0.0,0.3801796691935148,0.32007232147547987,11.439443584444176,11.26000000000001,11.080556415555845,12.300109955242847,11.527812500000001,10.755515044757155,22.14839424141804,-61.426668281457715,9.5408183275691,-9.511164407215553,21.089634158731567,16.170966937277072,11.239054298951832,11.505067493727362,-0.05451357368201393,-0.0883594893690339,0.03384591568701997,-0.26722680142791866,-0.21854791369070328,-0.048678887737215376,11.25,11.274999999999999,26.237909995581514,26.180426737603923,0.7980095953959516,2.6814815869062913,17.09843366070088,18.891810203901844,0.5200381482282015,1.9349585746946267,7.358490566037745,-5.4031587697423,54.77040916378455,45.24441779639223,11.337387585971923,11.006952265916736,-0.17606937473373385,-0.1402349034169803,11.26,11.527812500000001,11.256111111111903,11.352954545454537
5/31/2012 16:56:00,11.36,11.61,11.27,11.6,0,16.75694620357887,11.157082109651519,0.0,100.0,71.875,3.125,0.37515721054432544,0.3206950614293711,11.5776828018894,11.29125000000001,11.00481719811062,12.273688800147113,11.516562500000003,10.759436199852892,194.3615257048058,-2.6410396295832705,25.487258544695663,-3.897148500966604,2.437117047480615,10.960590193954138,11.319264454740313,11.510820978956007,-0.010354256407197227,-0.05715739618429923,0.046803139777102,-0.2561719532714193,-0.22297427128843458,-0.0331976819829847,11.36,11.274999999999999,23.26552630290433,25.313038780405776,0.6982583959714577,2.59768528731547,22.158489861315772,20.312239052308918,0.6650333796996754,2.0844911192354187,2.2026431718061623,-3.0100334448160626,62.74362927234783,48.0514257495167,11.50418137504917,11.075085168068938,-0.09585980676246608,-0.14327328344573287,11.29125,11.5165625,11.33166666666746,11.357329545454537
6/1/2012 16:56:00,11.36,11.72,11.31,11.55,7860700,15.438762556581324,11.068841295030364,12.5,100.0,68.75,0.0,0.3795125592262848,0.32348584075970327,11.649857179176568,11.31625000000001,10.982642820823454,12.240786659015363,11.502812500000003,10.764838340984642,142.69005847953449,8.107079049878273,19.99303406414561,-5.039224754260214,6.2114770275985105,8.33337604177454,11.370539020353577,11.513195465079885,0.014993098752832168,-0.028297198209446667,0.04329029696227883,-0.2471207615405433,-0.2258150348475062,-0.021305726693037097,11.36,11.274999999999999,20.123711377320003,24.31044989194771,0.6109760964750255,2.5165076220868614,22.789239460474235,20.570362984359832,0.6919042072372171,2.129350771759313,1.7621145374449476,-3.669724770642202,59.9965170320728,47.4803876228699,11.572555773147977,11.128279070875465,-0.02001674809694043,-0.14539101985654446,11.31625,11.5028125,11.389166666667458,11.359356060606054
6/4/2012 16:56:00,11.53,11.65,11.39,11.45,5230500,14.285351865458473,10.983358005866119,0.0,87.5,65.625,28.125,0.36457348932299916,0.32150190823596253,11.680111921599455,11.345000000000011,11.009888078400568,12.205322010806302,11.486562500000002,10.7678029891937,84.5725847243301,4.5367236805996365,9.077068242094171,-7.313247342803826,6.211477027598512,8.333376041774535,11.38819701583056,11.509365436893226,0.021538849712255725,-0.008362779040765711,0.029901628753021436,-0.24140259813888143,-0.22764886582296212,-0.01375373231591931,11.36,11.274999999999999,18.32977781134022,23.69607591655802,0.5346040844156473,2.437866758896647,20.757686689479353,20.050508529255897,0.605416181332565,2.0628085601418347,2.049910873440264,-4.34419381787804,54.53853412104708,46.34337632859808,11.552962075340217,11.159540490582668,0.034642674068519064,-0.14687388576613003,11.345,11.4865625,11.418888888889683,11.356155303030295
6/5/2012 16:56:00,11.51,11.57,11.17,11.23,6019500,14.122240515064526,11.038145200429383,50.0,75.0,62.5,25.0,0.3690018031576243,0.3239549736035887,11.663452723975357,11.358750000000011,11.054047276024665,12.170626314186109,11.464687500000002,10.758748685813895,-12.257877999421563,-32.374866879659244,-11.227707442252855,-12.093830158286393,12.980461062306894,12.736548231890598,11.353042123423768,11.492434198293637,0.002461388613500759,-0.004033111979059123,0.006494500592559882,-0.2423102048913286,-0.22937372924276994,-0.012936475648558654,11.375,11.274999999999999,23.298618325785586,24.90395689722191,0.6877785738636921,2.5816834226811274,17.945005760571746,19.276847443170603,0.5297391586659944,1.9983457926374024,0.9892086330935301,-5.867560771165126,44.386146278873575,43.9530849208568,11.41716243336187,11.15077446594489,0.050593830827772024,-0.1481871092910536,11.358749999999999,11.4646875,11.393333333334128,11.340606060606053
6/6/2012 16:56:00,11.29,11.73,11.11,11.68,9370000,12.578487986768804,10.968598020103478,37.5,100.0,59.375,21.875,0.4003765777629214,0.3332063806784766,11.767718572048485,11.413750000000011,11.059781427951537,12.148567178161393,11.457187500000002,10.76580782183861,67.11259754738106,16.06599944123997,22.49791131565137,-1.0853008086559874,1.7722202886987608,8.812635430000409,11.425699429329597,11.503801822639478,0.0363634868499485,0.01212552755254393,0.02423795929740457,-0.22925813737056622,-0.22936013019898127,0.00010199282841505397,11.415,11.274999999999999,18.788756809067248,23.455862883860267,0.6018062521307306,2.5010058157223423,19.46672827730812,19.6565252890179,0.6235217638327453,2.095897486617484,3.9145907473309594,-2.0134228187919434,61.248955657825675,49.45734959567201,11.568766946040045,11.221194998313935,0.08950052663487806,-0.14848593150440514,11.41375,11.4571875,11.464722222223019,11.353655303030296
6/8/2012 16:56:00,11.62,11.79,11.59,11.71,3930800,11.878413821188095,10.856018696872361,25.0,100.0,56.25,18.75,0.3753295055425561,0.3290436812822742,11.822562263647512,11.483750000000011,11.14493773635251,12.128156133970707,11.450625,10.773093866029294,131.00158982512022,66.63988214811896,24.24792782472083,-0.4067109543518783,6.977894662123128,7.366059676707708,11.488877333923021,11.51629868187345,0.06181620820568412,0.032001799813800004,0.029814408391884116,-0.2160517409055167,-0.2277944373409266,0.0117426964354099,11.47,11.274999999999999,17.537272677683337,23.010331936389463,0.5265804706143893,2.4228493839810192,20.168329907818425,19.852993784376256,0.6055815433536509,2.090400690160686,5.022421524663678,-1.7617449664429463,62.123963912360416,49.79664452282406,11.672088707432172,11.289546280536968,0.1361422218903119,-0.14784971065736618,11.483749999999999,11.450625,11.530555555556354,11.368977272727266
6/11/2012 16:56:00,11.76,11.96,11.71,11.84,6794100,12.968975423016152,10.621383788629773,12.5,100.0,53.125,15.625,0.3596633173497366,0.32657356624220313,11.922559518986963,11.555000000000012,11.187440481013061,12.107713141133901,11.4453125,10.782911858866099,165.6274980015995,105.05955410770707,31.86697171922707,2.5204280704770925,20.602906635812545,3.3477016331095273,11.566904593051238,11.535916943578089,0.09126242330064827,0.05570604920853931,0.035556374092108954,-0.1997457738846009,-0.22449459458135887,0.02474882069675796,11.535,11.274999999999999,16.013514916630683,22.45986417995213,0.4607579117875906,2.3471353407316125,24.324271362718623,21.004797007552515,0.6998838504344462,2.1950756685931663,5.05767524401064,-1.4154870940882636,65.93348585961354,51.26021403523855,11.796805125341931,11.372972419075529,0.1915179159727609,-0.14616905626638754,11.555,11.4453125,11.609722222223022,11.39257575757575
6/12/2012 16:56:00,11.87,12.05,11.76,12.04,5307100,14.73114769635737,10.32934889770704,0.0,100.0,50.0,12.5,0.35095540268101966,0.3254306422971343,12.095948470384391,11.637500000000014,11.179051529615636,12.144720110389148,11.455937500000001,10.767154889610854,137.3837569745801,130.11175874723992,42.10518593477012,6.83377162758785,27.066353609745885,1.2762672791023375,11.672036905706518,11.566467431846085,0.1299996971030577,0.08542350836634667,0.04457618873671103,-0.1785595096946775,-0.21909046694763165,0.040530957252954164,11.635,11.29,14.359487335652066,21.834408267844545,0.4031631728141418,2.2737873613337496,25.01736558848989,21.284100844803064,0.7023983691301403,2.21647955394963,5.799648506151134,2.9059829059828957,71.05259296738507,53.416885813793925,11.96979316977448,11.481463235592187,0.2610485729390044,-0.14323354397287602,11.637500000000001,11.4559375,11.717500000000802,11.428617424242416
6/13/2012 16:56:00,11.92,12.24,11.88,12.07,9416900,17.769699952109058,10.099126030857235,50.0,100.0,46.875,100.0,0.35208597734589214,0.32651093472534887,12.234017375356515,11.696250000000013,11.158482624643511,12.177811335487561,11.465000000000002,10.752188664512442,122.30971128608826,149.72327224588125,43.55911605175608,7.467748058853781,39.03956574237086,2.9622171585132846,11.760473148882848,11.596984557188748,0.1563226707033234,0.11378317330113737,0.04253949740218603,-0.15804155538152997,-0.21190824205750206,0.05386668667597208,11.65,11.305,12.52420569514091,21.082099334279604,0.3527677762123741,2.20273150629207,28.565415294799855,22.36922182526845,0.8045985729888723,2.3372145678887035,4.051724137931045,2.461799660441444,71.77955802587805,53.733874029426886,12.079659022782236,11.582750434819827,0.328101868599906,-0.13919548785656932,11.69625,11.465,11.813611111111914,11.465833333333325
6/14/2012 16:56:00,12.11,12.23,11.91,12.15,11110400,20.428433175891783,9.876097628596487,37.5,87.5,43.75,96.875,0.3480752301776557,0.32630746801518173,12.37036914507694,11.771250000000014,11.172130854923088,12.219070384735078,11.4759375,10.732804615264923,97.16926632004581,150.81825212683705,47.57175314989879,9.169142576453623,39.039565742370854,2.962217158513291,11.847034671353326,11.630500644631855,0.17866660237139342,0.1397365449292398,0.03893005744215364,-0.13667851062856862,-0.203057685418804,0.06637917479023539,11.690000000000001,11.344999999999999,11.084952957880793,20.43601852375524,0.30867180418582735,2.133896146720443,25.28274386997939,21.68369593249509,0.7040237513652632,2.2641766126421814,5.1948051948051965,2.9661016949152463,73.7858765749494,54.584571288226805,12.17611494119785,11.685971738122864,0.38919979552392014,-0.1341010531764275,11.77125,11.4759375,11.914444444445246,11.507348484848476
6/15/2012 16:56:00,12.19,12.31,12.06,12.31,7514400,23.38581419816475,9.715928052858022,25.0,100.0,40.625,100.0,0.3358158264054487,0.3239228596397073,12.516122536275127,11.878750000000014,11.241377463724902,12.261971762080005,11.485312500000001,10.708653237919997,105.18018018018009,174.22126100147224,54.9005003826673,12.491014077074722,44.0874813540755,4.750671204965603,11.94991585549703,11.671682423745077,0.20606167698356082,0.1662665977509682,0.03979507923259262,-0.11219891135348803,-0.192368417881708,0.08016950652821997,11.77,11.425,10.053420931407624,19.943134523693995,0.27008782866259895,2.067211892135429,25.907831306477114,21.932508645633376,0.6960207824446054,2.273421093497113,7.510917030567699,2.497918401332222,77.45025019133365,56.245507038537355,12.306257455513421,11.804335847596425,0.45038317859822374,-0.12785178093294158,11.87875,11.485312500000001,12.03416666666747,11.557897727272719
6/18/2012 16:56:00,12.11,12.38,12.07,12.21,4667600,26.50800360210391,9.609502602471746,12.5,100.0,37.5,100.0,0.3325888481047677,0.3234877702759665,12.437877701821602,12.001250000000013,11.564622298178424,12.304702913295698,11.496875000000001,10.689047086704305,89.1636613429507,165.70803239220893,40.83818624424969,9.897984652798435,48.363329429678025,6.310313640497229,12.007712332053245,11.704307731396892,0.20901746865900783,0.18336694611418405,0.02565052254482378,-0.09268494723710319,-0.1806409507470486,0.08795600350994542,11.995000000000001,11.425,8.882094642772326,19.345896749924513,0.23632685007977408,2.0026115205061967,25.520180115342246,21.951918413403323,0.67901818463903,2.2723766843253284,8.726625111308994,3.125,70.41909312212485,54.948992326399214,12.318390822274196,11.891340252315702,0.48879378029138554,-0.12086247199545319,12.00125,11.496875,12.107777777778583,11.601818181818174
6/19/2012 16:56:00,12.27,12.41,12.21,12.31,4918700,29.472957295003624,9.52745923306027,0.0,100.0,34.375,100.0,0.31601524209167164,0.3196287774548425,12.482367990772158,12.080000000000013,11.677632009227867,12.365764610115242,11.514062500000001,10.66236038988476,104.0000000000003,173.06167706167776,46.39935341514905,11.992095083625383,50.22763314530165,6.984114781304516,12.074887369374746,11.741016353736475,0.21603896049747817,0.1964357518675017,0.01960320862997647,-0.0717611655549355,-0.16783156425385884,0.09607039869892334,12.010000000000002,11.425,8.179431174391603,18.967608362725834,0.2067859938198023,1.940029910490378,24.687927527958283,21.815981059940842,0.6241409115591505,2.2313649129401614,5.393835616438358,4.676870748299322,73.19967670757453,55.996047541812686,12.36555775017148,11.984645979901485,0.5154374197904987,-0.11311577486899926,12.08,11.5140625,12.176388888889695,11.651098484848479
6/20/2012 16:56:00,12.32,12.34,11.92,12.21,7104300,26.712891720122897,9.235331900680302,0.0,87.5,31.25,96.875,0.32901333683021267,0.3227653781593787,12.436226062851214,12.142500000000013,11.848773937148811,12.413515704444302,11.530000000000001,10.6464842955557,27.126436781609023,131.12257040856863,32.19765845408535,9.368212047678707,7.3924326959577975,0.1793845969012711,12.10491239840258,11.769439605025175,0.20475203762852168,0.1997622661719097,0.004989771456611974,-0.05556014444188584,-0.1546231619230385,0.09906301748115265,12.075,11.425,17.892046152651687,21.004072571462054,0.47093774459232796,2.1694039757875547,20.748524318031052,20.928851364889912,0.5461232976142567,2.161634759410781,4.269854824935959,4.358974358974366,66.09882922704267,54.68410602383935,12.329367602762735,12.04911427991105,0.5177006801393658,-0.10497994057939719,12.142500000000002,11.53,12.205277777778583,11.69327651515151
6/21/2012 16:56:00,12.25,12.25,11.85,11.85,4879600,23.42863644351511,9.003522781293649,0.0,75.0,28.125,93.75,0.3378866697264361,0.3251789600918982,12.432356566103625,12.143750000000011,11.855143433896398,12.425881243830574,11.536250000000003,10.646618756169431,-92.68292682926831,90.05597964376666,-5.513211876667435,0.6086348600028232,0.4388495072606046,1.8174400803073834,12.048265198757562,11.774322053205468,0.15400605689809765,0.1814597824623849,-0.02745372556428724,-0.05144693473952877,-0.1424847822543903,0.09103784751486152,12.08,11.425,17.834031707605803,20.869374720334747,0.48207052651828725,2.1716101015441938,17.67818651292768,20.12433854504348,0.47785788541247465,2.094083673179194,0.08445945945945166,1.716738197424883,47.24339406166628,50.30431743000141,12.106926530675706,12.043508097544088,0.46859678977007047,-0.09725355795346946,12.14375,11.53625,12.140277777778586,11.71267045454545
6/22/2012 16:56:00,11.95,11.97,11.62,11.85,4721100,23.230194062550275,8.940723841787658,100.0,62.5,25.0,90.625,0.33940083601063176,0.3259546175890264,12.464673758789603,12.120000000000012,11.77532624121042,12.441270048589974,11.545000000000003,10.648729951410033,-164.69221835075533,54.03936025619576,-5.513211876667435,0.6086348600028207,21.841097395796414,6.993956717101993,12.004206265700326,11.77890859543544,0.11515408170668096,0.15493750216010332,-0.03978342045342237,-0.047605962111248346,-0.131322568119903,0.08371660600865466,12.08,11.425,24.005970284464905,22.37415847754643,0.6518117107035017,2.3337472858709383,15.39940408848969,19.44906063510861,0.4181256497359153,2.028643558392344,-1.5780730897009931,2.420051858254091,47.24339406166628,50.30431743000141,11.96729080731563,12.037588961398,0.39687176244034283,-0.08992688412077232,12.12,11.545000000000002,12.075000000000808,11.731685606060601
6/25/2012 16:56:00,11.65,11.75,11.45,11.56,4114100,24.55798881942408,8.992282085300262,100.0,50.0,21.875,87.5,0.34697573150930283,0.3282685357893693,12.564279280650375,12.056250000000013,11.54822071934965,12.442757364063922,11.546562500000004,10.650367635936085,-161.39585605234564,10.135306842200121,-27.325616303670813,-5.863145647836547,33.852552117540704,10.590587634190975,11.905493762211364,11.765641407833295,0.05515359986403112,0.11502394124167445,-0.05987034137764333,-0.05267270178888239,-0.12206964266919469,0.0693969408803123,11.935,11.425,26.671002451857166,23.140521962534972,0.740335246865564,2.4308176831874713,13.180314583079017,18.708468005903686,0.3658599435189259,1.9652484471925833,-4.225352112676051,0.4344048653345034,36.33719184816459,47.06842717608173,11.729397737870434,11.981834985226607,0.2924936929104893,-0.08353183189692137,12.05625,11.5465625,11.950555555556365,11.732594696969691
6/26/2012 16:56:00,11.64,11.64,11.36,11.49,4018400,26.42322558818331,9.100054369903999,100.0,37.5,18.75,84.375,0.3386037650706401,0.32676014404595155,12.59567744753567,11.973750000000011,11.351822552464354,12.441096786751597,11.544687500000004,10.64827821324841,-124.12672623883063,-6.432541090220369,-31.67666083009465,-7.348160833287179,39.479882969497936,12.440995192619805,11.813161815053283,11.748935867964612,0.005214612982106459,0.07110020993784724,-0.06588559695574078,-0.05927626905380734,-0.11468218694973736,0.055405917895930024,11.9,11.425,27.23660429667138,23.38158695863118,0.7377933410073683,2.4448546305878627,11.81792273161355,18.20749168404141,0.32012745057906017,1.903834433217815,-5.432098765432103,-0.5194805194805197,34.161669584952676,46.32591958335641,11.553327316955825,11.91982289379432,0.17662756891148046,-0.07809113200751838,11.973749999999999,11.5446875,11.824722222223032,11.72916666666666
6/27/2012 16:56:00,11.51,11.85,11.42,11.67,5530900,24.83138491732003,9.03761982760384,87.5,25.0,15.625,81.25,0.35002829443681005,0.32998638954451553,12.486028439585883,11.893750000000011,11.30147156041414,12.445907685785803,11.548437500000004,10.650967314214205,-63.94984326018822,21.31090080616937,-11.975122865402781,-3.033826554757905,13.688500221277067,7.1021490162989505,11.781348078374776,11.744151875966757,-0.010370041099792005,0.03851210952279154,-0.048882150622583546,-0.05980757991263452,-0.10822635082772526,0.04841877091509074,11.9,11.425,23.054178177944078,22.429456553281153,0.6455691733814473,2.3684529233819918,17.50256790116276,19.454775946792786,0.49011151925667673,2.0543396071797573,-5.1990251827782386,1.0389610389610393,44.01243856729861,48.48308672262105,11.551409198694836,11.895198188617341,0.08487979185554106,-0.073146391205825,11.893749999999999,11.5484375,11.757222222223033,11.736761363636358
6/28/2012 16:56:00,11.5,11.59,11.3,11.5,6738000,24.600999451667487,9.056228337267816,100.0,12.5,12.5,78.125,0.3525247576322087,0.3312368148712494,12.393897274572007,11.80500000000001,11.216102725428014,12.447962397795736,11.554375000000004,10.660787602204271,-88.56682769726292,-14.26885767162208,-24.214172240758288,-6.6898807806859235,22.9883011920997,9.633092136851051,11.718826283180382,11.729354792574833,-0.038572057532471504,0.007678442700686319,-0.046250500233157826,-0.06525206466211664,-0.10317055245530071,0.037918487793184075,11.9,11.425,24.284571930097528,22.778630930761526,0.6848730267087656,2.4144387695263037,15.206292964713258,18.77566711335052,0.42884757934959217,1.99014149445539,-5.814905814905824,1.6799292661361598,37.892913879620856,46.65505960965704,11.470368217746122,11.84382287616624,-0.0007156041203826291,-0.06896829409247518,11.805,11.554375,11.669722222223035,11.733825757575751
6/29/2012 16:56:00,11.87,11.87,11.62,11.74,6419100,22.083641427255774,8.863280442059503,87.5,0.0,9.375,75.0,0.3547091629281825,0.3324481644065228,12.182184777864583,11.73375000000001,11.285315222135436,12.458191018670934,11.570625000000003,10.683058981329072,2.5129342202502705,36.37131115994399,-1.4544213301045061,-1.1329419423475513,4.462135256373781,2.881895690601846,11.723531553584742,11.729999956661207,-0.03181992351483487,-0.00812090378552216,-0.02369901972931271,-0.06292668958383629,-0.09843598035277548,0.03550929076893919,11.850000000000001,11.425,21.11814272794463,21.98639337796923,0.5992638983701699,2.338987557978607,23.09080580699428,20.754641340304655,0.6552416319308925,2.2079495727536584,-4.630381803411865,4.634581105169344,49.272789334947745,49.433529028826214,11.558289764374118,11.83905982112167,-0.050455113523451,-0.06500557983121213,11.73375,11.570625,11.655277777778592,11.745075757575751
7/2/2012 16:56:00,11.71,11.83,11.62,11.76,3979700,19.880953155895526,8.676362168576452,75.0,0.0,6.25,71.875,0.33662051756215977,0.328621659268819,11.952045078262975,11.67750000000001,11.402954921737047,12.461055453689369,11.593750000000004,10.726444546310638,26.051282051281998,32.115129710282545,0.28564081330359503,-0.6818442684169359,4.462135256373776,2.881895690601842,11.731635652788134,11.731818141105983,-0.024262709358554346,-0.014577626014735036,-0.00968508334381931,-0.06009537756228944,-0.0939253212009536,0.03382994363866415,11.67,11.425,19.471329127207465,21.547330088904022,0.5243559110738987,2.265894196791775,21.290161993529537,20.34017586006023,0.5733364279395309,2.1389511486051065,-3.6855036855036993,6.715063520871145,50.1428204066518,49.65907786579153,11.630407533984336,11.837878680058413,-0.07471143934526525,-0.06121135570458236,11.677499999999998,11.59375,11.661111111111927,11.756553030303024
